AF-Q3KP44-F1-model_v4	AF-Q3KP44-F1-model_v4_TED01	1.25.40.20	1.25.40.20	7.50e-21	77.05	13-134	27-120	2vgeA00
AF-Q3MII6-F1-model_v4	AF-Q3MII6-F1-model_v4_TED01	3.10.20.90	1.10.472.80	4.00e-10	0.0	370-459	37-125	2g77A02
AF-Q3MJ62-F1-model_v4	AF-Q3MJ62-F1-model_v4_TED01	1.10.4020.10	1.10.4020.10	2.20e-37	90.43	40-133	43-127	4e6sA00
AF-Q3T906-F1-model_v4	AF-Q3T906-F1-model_v4_TED02	3.90.550.10	3.30.300.320	9.30e-20	5.13	417-540	69-110_319-436_952-1008_1114-1182	3etoA01
AF-Q3T906-F1-model_v4	AF-Q3T906-F1-model_v4_TED03	3.30.70.330	3.30.300.320	9.30e-20	0.0	417-540	135-318	3etoA01
AF-Q3T906-F1-model_v4	AF-Q3T906-F1-model_v4_TED04	2.60.40.1220	3.30.300.320	9.30e-20	6.36	417-540	527-636	3etoA01
AF-Q3YBR2-F1-model_v4	AF-Q3YBR2-F1-model_v4_TED02	3.30.160.360	3.30.160.360	1.00e-41	75.14	183-315	169-328_338-354	2wzoA01
AF-Q494U1-F1-model_v4	AF-Q494U1-F1-model_v4_TED01	2.30.29.30	2.30.29.30	2.40e-11	94.5	85-192	90-193	1v61A00
AF-Q494U1-F1-model_v4	AF-Q494U1-F1-model_v4_TED02	2.30.29.30	2.30.29.30	2.80e-11	88.68	217-322	225-318	1v61A00
AF-Q495M9-F1-model_v4	AF-Q495M9-F1-model_v4_TED01	1.25.40.20	1.25.40.20	2.20e-32	79.66	1-177	4-144	4hi8A00
AF-Q495M9-F1-model_v4	AF-Q495M9-F1-model_v4_TED02	1.10.150.50	1.10.150.50	5.10e-20	82.43	388-461	392-452	3k1rB00
AF-Q496Y0-F1-model_v4	AF-Q496Y0-F1-model_v4_TED02	3.30.40.10	3.30.40.10	4.90e-17	84.0	457-556	463-546	3l11A00
AF-Q496Y0-F1-model_v4	AF-Q496Y0-F1-model_v4_TED03	2.30.130.40	2.30.130.40	2.20e-22	93.33	557-656	552-654	1zboA01
AF-Q4FZB7-F1-model_v4	AF-Q4FZB7-F1-model_v4_TED01	2.170.270.10	2.170.270.10	5.30e-45	58.0	191-335	75-105_126-336_348-355	3s8pA02
AF-Q4G0J3-F1-model_v4	AF-Q4G0J3-F1-model_v4_TED01	1.10.10.10	1.10.10.10	7.40e-24	89.8	25-116	19-112	1s29A00
AF-Q4G0J3-F1-model_v4	AF-Q4G0J3-F1-model_v4_TED02	3.30.70.330	3.30.70.330	3.70e-19	59.83	118-189	120-205_376-404	4wkrA02
AF-Q4G0J3-F1-model_v4	AF-Q4G0J3-F1-model_v4_TED03	3.30.70.330	3.30.70.330	5.60e-16	76.72	437-552	457-545	1owxA00
AF-Q4G0S4-F1-model_v4	AF-Q4G0S4-F1-model_v4_TED01	1.10.630.10	1.10.630.10	1.70e-113	96.67	63-542	69-466_476-541	3mzsA00
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED01	2.60.40.10	2.60.40.10	1.80e-10	98.9	26-116	27-116	3lafA01
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED02	2.60.40.10	2.60.40.10	3.70e-08	50.26	117-215	118-311	3kldA02
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED03	2.60.40.10	2.60.40.10	1.20e-15	89.01	310-400	318-398	5e4iA04
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED04	2.60.40.10	2.60.40.10	5.30e-16	71.65	405-530	404-449_474-519	3qqnA00
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED06	2.60.40.10	2.60.40.10	8.70e-22	95.15	718-816	719-820	1x4zA01
AF-Q4KMG0-F1-model_v4	AF-Q4KMG0-F1-model_v4_TED07	2.60.40.10	2.60.40.10	6.80e-22	96.23	823-924	823-928	3n1fD00
AF-Q4VX76-F1-model_v4	AF-Q4VX76-F1-model_v4_TED02	2.60.40.150	2.60.40.150	1.60e-30	85.52	299-443	310-433	3fdwA00
AF-Q4VX76-F1-model_v4	AF-Q4VX76-F1-model_v4_TED03	2.60.40.150	2.60.40.150	6.30e-16	85.63	444-610	450-461_480-610	1tjxA00
AF-Q53EP0-F1-model_v4	AF-Q53EP0-F1-model_v4_TED02	2.60.40.10	2.60.40.10	4.20e-28	68.38	259-370	279-299_312-375	1wk0A01
AF-Q53EP0-F1-model_v4	AF-Q53EP0-F1-model_v4_TED03	2.60.40.10	2.60.40.10	1.20e-21	83.17	371-471	387-470	1x3dA00
AF-Q53EP0-F1-model_v4	AF-Q53EP0-F1-model_v4_TED04	2.60.40.10	2.60.40.10	3.00e-18	87.63	472-568	483-567	1x5xA00
AF-Q53EP0-F1-model_v4	AF-Q53EP0-F1-model_v4_TED05	2.60.40.10	2.60.40.10	1.10e-17	88.24	569-670	577-666	1x5xA00
AF-Q53EP0-F1-model_v4	AF-Q53EP0-F1-model_v4_TED09	2.60.40.10	2.60.40.10	7.90e-13	81.44	956-1052	965-982_990-1050	1x4xA00
AF-Q53GI3-F1-model_v4	AF-Q53GI3-F1-model_v4_TED01	1.10.4020.10	1.10.4020.10	4.30e-34	85.11	55-148	61-140	2fi2A00
AF-Q5H8C1-F1-model_v4	AF-Q5H8C1-F1-model_v4_TED04	2.60.40.60	3.10.100.10	1.50e-22	0.0	2041-2179	412-518	1qo3C00
AF-Q5H8C1-F1-model_v4	AF-Q5H8C1-F1-model_v4_TED05	2.60.40.10	3.10.100.10	1.50e-22	0.0	2041-2179	524-635	1qo3C00
AF-Q5H8C1-F1-model_v4	AF-Q5H8C1-F1-model_v4_TED10	2.60.40.10	3.10.100.10	1.50e-22	0.0	2041-2179	1278-1389	1qo3C00
AF-Q5H8C1-F1-model_v4	AF-Q5H8C1-F1-model_v4_TED14	2.60.40.2030	2.60.40.2030	9.10e-12	77.7	1737-1875	1742-1849	2kltA00
AF-Q5H8C1-F1-model_v4	AF-Q5H8C1-F1-model_v4_TED16	3.10.100.10	3.10.100.10	1.50e-22	87.05	2041-2179	2059-2179	1qo3C00
AF-Q5HYK7-F1-model_v4	AF-Q5HYK7-F1-model_v4_TED01	2.30.30.40	2.30.30.40	2.20e-14	0.0	567-639	417-474	2dbmA00
AF-Q5HYK7-F1-model_v4	AF-Q5HYK7-F1-model_v4_TED02	2.30.30.40	2.30.30.40	9.20e-14	93.22	498-556	500-554	2dybB02
AF-Q5HYK7-F1-model_v4	AF-Q5HYK7-F1-model_v4_TED03	2.30.30.40	2.30.30.40	2.20e-14	75.34	567-639	575-629	2dbmA00
AF-Q5HYK7-F1-model_v4	AF-Q5HYK7-F1-model_v4_TED04	2.30.30.40	2.30.30.40	6.30e-16	67.5	644-723	666-719	2dybA02
AF-Q5HYK7-F1-model_v4	AF-Q5HYK7-F1-model_v4_TED05	2.30.30.40	2.30.30.40	1.80e-17	85.71	728-790	735-788	2eczA00
AF-Q5IJ48-F1-model_v4	AF-Q5IJ48-F1-model_v4_TED03	2.60.120.200	2.10.25.10	3.70e-10	0.0	360-396	645-781_793-804	1apoA00
AF-Q5IJ48-F1-model_v4	AF-Q5IJ48-F1-model_v4_TED05	2.60.120.200	2.10.25.10	3.70e-10	0.0	360-396	848-1053	1apoA00
AF-Q5JRA6-F1-model_v4	AF-Q5JRA6-F1-model_v4_TED01	2.30.30.40	2.30.30.40	1.70e-28	82.2	27-125	29-144	1i1jB00
AF-Q5JU85-F1-model_v4	AF-Q5JU85-F1-model_v4_TED02	2.30.29.30	2.30.29.30	3.30e-54	95.24	960-1099	954-1100	3qwmA00
AF-Q5JUK3-F1-model_v4	AF-Q5JUK3-F1-model_v4_TED02	1.10.287.70	1.10.287.70	3.40e-14	84.48	228-343	244-341	2q67A00
AF-Q5JUK3-F1-model_v4	AF-Q5JUK3-F1-model_v4_TED03	3.40.50.720	3.40.50.720	1.10e-09	96.58	345-488	343-485	2aefA01
AF-Q5JUK3-F1-model_v4	AF-Q5JUK3-F1-model_v4_TED04	3.40.50.720	3.40.50.720	1.10e-09	0.0	345-488	729-965	2aefA01
AF-Q5ST30-F1-model_v4	AF-Q5ST30-F1-model_v4_TED01	3.90.740.10	3.90.740.10	1.40e-04	37.63	358-427	290-475	1wkbA02
AF-Q5SW79-F1-model_v4	AF-Q5SW79-F1-model_v4_TED01	2.60.200.20	2.60.200.20	1.00e-34	82.54	1-126	2-105	4jonC00
AF-Q5SW96-F1-model_v4	AF-Q5SW96-F1-model_v4_TED01	2.30.29.30	2.30.29.30	2.10e-42	80.22	32-190	36-181_264-286	1p3rC00
AF-Q5T124-F1-model_v4	AF-Q5T124-F1-model_v4_TED01	3.30.420.210	3.30.420.210	1.90e-09	60.64	232-291	198-288	1ss6A01
AF-Q5T124-F1-model_v4	AF-Q5T124-F1-model_v4_TED02	3.10.20.90	3.10.20.90	1.20e-08	57.87	295-472	370-472	1s3sH00
AF-Q5T2N8-F1-model_v4	AF-Q5T2N8-F1-model_v4_TED01	3.40.50.300	3.40.50.300	1.90e-25	80.37	121-323	110-292	6b5cA01
AF-Q5T2T1-F1-model_v4	AF-Q5T2T1-F1-model_v4_TED02	2.30.42.10	2.30.42.10	2.60e-27	89.89	133-221	139-218	3o46A00
AF-Q5T2T1-F1-model_v4	AF-Q5T2T1-F1-model_v4_TED03	2.30.30.40	2.30.30.40	1.30e-27	51.47	222-357	232-301	1vytA01
AF-Q5T2T1-F1-model_v4	AF-Q5T2T1-F1-model_v4_TED04	3.40.50.300	3.40.50.300	3.70e-69	93.12	358-575	364-505_514-574	4wsiB03
AF-Q5T5P2-F1-model_v4	AF-Q5T5P2-F1-model_v4_TED01	3.10.20.90	1.20.58.1540	9.30e-08	0.0	699-823	186-266	3okqA00
AF-Q5T6F2-F1-model_v4	AF-Q5T6F2-F1-model_v4_TED01	1.10.8.10	1.10.8.10	6.50e-24	63.33	33-92	53-90	1wj7A01
AF-Q5T7B8-F1-model_v4	AF-Q5T7B8-F1-model_v4_TED01	1.10.150.50	1.10.150.50	2.00e-04	88.16	2-77	2-68	1x40A00
AF-Q5T7B8-F1-model_v4	AF-Q5T7B8-F1-model_v4_TED02	3.40.850.10	3.40.850.10	3.10e-118	91.16	202-554	189-197_220-549	1v8kA00
AF-Q5T7N3-F1-model_v4	AF-Q5T7N3-F1-model_v4_TED01	1.25.40.20	1.25.40.20	7.10e-64	42.25	736-993	747-762_770-862	5yayA00
AF-Q5T7N3-F1-model_v4	AF-Q5T7N3-F1-model_v4_TED02	1.25.40.20	1.25.40.20	7.10e-64	40.38	736-993	889-995	5yayA00
AF-Q5T7P8-F1-model_v4	AF-Q5T7P8-F1-model_v4_TED01	2.60.40.150	2.60.40.150	4.00e-40	83.33	208-357	232-356	2cm5A00
AF-Q5T7P8-F1-model_v4	AF-Q5T7P8-F1-model_v4_TED02	2.60.40.150	2.60.40.150	3.00e-51	88.0	358-507	365-496	1tjxA00
AF-Q5T890-F1-model_v4	AF-Q5T890-F1-model_v4_TED02	3.40.50.10810	3.40.50.10810	1.80e-65	72.89	115-381	98-195_207-332	1z3iX01
AF-Q5T890-F1-model_v4	AF-Q5T890-F1-model_v4_TED04	3.40.50.300	3.40.50.300	4.50e-73	97.9	392-721	396-724	3mwyW04
AF-Q5TBB1-F1-model_v4	AF-Q5TBB1-F1-model_v4_TED01	2.20.25.530	2.20.25.530	3.70e-19	93.83	12-90	15-92	3p5jB01
AF-Q5TBB1-F1-model_v4	AF-Q5TBB1-F1-model_v4_TED03	1.10.20.120	1.10.20.120	2.80e-41	38.78	91-233	161-188_205-237	3p5jB02
AF-Q5VIR6-F1-model_v4	AF-Q5VIR6-F1-model_v4_TED03	1.10.357.50	1.10.357.110	1.70e-18	0.0	657-796	423-519_544-599	3ns4A00
AF-Q5VV41-F1-model_v4	AF-Q5VV41-F1-model_v4_TED01	1.20.900.10	1.20.900.10	1.50e-50	94.81	259-487	257-477	1txdA01
AF-Q5VV41-F1-model_v4	AF-Q5VV41-F1-model_v4_TED02	2.30.29.30	2.30.29.30	3.30e-15	78.63	492-618	488-515_524-565_581-617	3mpxA02
AF-Q5VV41-F1-model_v4	AF-Q5VV41-F1-model_v4_TED03	2.30.30.40	2.30.30.40	4.50e-12	79.01	630-693	628-708	1x6bA01
AF-Q5VVJ2-F1-model_v4	AF-Q5VVJ2-F1-model_v4_TED02	3.40.140.10	3.40.140.10	2.70e-28	65.57	570-729	566-809	5cw6A00
AF-Q5VVQ6-F1-model_v4	AF-Q5VVQ6-F1-model_v4_TED01	3.10.20.90	3.10.20.90	2.10e-24	89.53	47-132	47-123	2kzrA00
AF-Q5VVQ6-F1-model_v4	AF-Q5VVQ6-F1-model_v4_TED02	3.90.70.80	3.90.70.80	2.60e-56	87.91	133-314	149-308	4boqA00
AF-Q5W5X9-F1-model_v4	AF-Q5W5X9-F1-model_v4_TED01	1.25.40.10	1.25.40.10	2.00e-05	12.14	133-260	39-116_133-151_158-163	4yvoA00
AF-Q5W5X9-F1-model_v4	AF-Q5W5X9-F1-model_v4_TED02	1.25.40.10	1.25.40.10	1.30e-09	46.75	261-429	330-408	3n71A03
AF-Q63HR2-F1-model_v4	AF-Q63HR2-F1-model_v4_TED02	3.90.190.10	3.30.60.20	4.10e-07	0.0	19-82	121-296	1y8fA00
AF-Q63HR2-F1-model_v4	AF-Q63HR2-F1-model_v4_TED03	2.60.40.1110	3.30.60.20	4.10e-07	0.0	19-82	299-429	1y8fA00
AF-Q63HR2-F1-model_v4	AF-Q63HR2-F1-model_v4_TED04	3.30.505.10	3.30.505.10	7.90e-31	78.18	1136-1245	1137-1184_1197-1234	2knoA01
AF-Q63HR2-F1-model_v4	AF-Q63HR2-F1-model_v4_TED05	2.30.29.30	2.30.29.30	4.00e-61	93.29	1261-1409	1269-1407	3hqcA00
AF-Q63ZY3-F1-model_v4	AF-Q63ZY3-F1-model_v4_TED01	1.25.40.20	1.25.40.20	2.50e-75	42.45	588-832	591-694	4hbdA00
AF-Q63ZY3-F1-model_v4	AF-Q63ZY3-F1-model_v4_TED02	1.25.40.20	1.25.40.20	2.50e-75	54.03	588-832	699-835	4hbdA00
AF-Q66K14-F1-model_v4	AF-Q66K14-F1-model_v4_TED02	2.30.29.30	2.30.29.30	4.80e-24	87.7	139-247	141-260	4tyzA00
AF-Q66K14-F1-model_v4	AF-Q66K14-F1-model_v4_TED03	2.30.29.30	2.30.29.30	1.80e-21	94.17	285-397	278-397	4tyzA00
AF-Q66K14-F1-model_v4	AF-Q66K14-F1-model_v4_TED04	1.10.8.270	1.10.8.270	4.50e-30	85.71	524-625	514-632	4p17A02
AF-Q66K14-F1-model_v4	AF-Q66K14-F1-model_v4_TED05	1.10.472.80	1.10.472.80	2.80e-24	66.06	626-742	634-790	3qyeA03
AF-Q68CP9-F1-model_v4	AF-Q68CP9-F1-model_v4_TED01	1.10.150.60	1.10.150.60	9.60e-29	79.65	4-116	23-112	4ljxA00
AF-Q68CP9-F1-model_v4	AF-Q68CP9-F1-model_v4_TED02	1.25.10.10	1.10.10.10	1.10e-14	0.0	524-603	156-253_270-396	1dp7P00
AF-Q68CP9-F1-model_v4	AF-Q68CP9-F1-model_v4_TED03	1.10.10.10	1.10.10.10	1.10e-14	88.89	524-603	520-609	1dp7P00
AF-Q68CQ4-F1-model_v4	AF-Q68CQ4-F1-model_v4_TED01	3.40.50.300	3.40.50.300	5.30e-06	77.21	230-396,436-568	210-264_274-336_349-402_411-560	1wrbA00
AF-Q68CQ4-F1-model_v4	AF-Q68CQ4-F1-model_v4_TED02	3.40.50.300	3.40.50.300	5.30e-06	0.21	230-396,436-568	568-754	1wrbA00
AF-Q68CZ1-F1-model_v4	AF-Q68CZ1-F1-model_v4_TED01	2.60.40.150	2.60.40.150	2.40e-46	87.01	604-738	605-757	2yrbA01
AF-Q68CZ1-F1-model_v4	AF-Q68CZ1-F1-model_v4_TED02	2.60.40.150	2.60.40.150	2.90e-20	90.23	787-919	798-917	2yrbA01
AF-Q68CZ1-F1-model_v4	AF-Q68CZ1-F1-model_v4_TED03	2.60.40.150	2.60.40.150	1.20e-54	86.39	1125-1315	1149-1313	4qamB00
AF-Q68DK2-F1-model_v4	AF-Q68DK2-F1-model_v4_TED04	3.30.40.10	3.30.40.10	2.00e-16	63.22	1800-1886	1817-1871	3t7lA00
AF-Q68EM7-F1-model_v4	AF-Q68EM7-F1-model_v4_TED02	1.10.555.10	1.10.555.10	1.10e-53	88.26	241-453	255-442	5c5sB00
AF-Q6DKI2-F1-model_v4	AF-Q6DKI2-F1-model_v4_TED01	2.60.120.200	2.60.120.200	4.80e-49	87.97	1-158	11-149	2d6mA00
AF-Q6DKI2-F1-model_v4	AF-Q6DKI2-F1-model_v4_TED02	2.60.120.200	2.60.120.200	1.60e-47	92.75	219-356	229-356	3nv1A00
AF-Q6GPH6-F1-model_v4	AF-Q6GPH6-F1-model_v4_TED01	1.10.1410.40	1.10.1410.40	1.70e-14	71.2	379-546	157-178_403-434_443-547	5x9cA01
AF-Q6GPH6-F1-model_v4	AF-Q6GPH6-F1-model_v4_TED02	3.30.460.90	1.10.1410.40	1.70e-14	5.73	379-546	182-278_295-398	5x9cA01
AF-Q6ICB4-F1-model_v4	AF-Q6ICB4-F1-model_v4_TED01	2.30.29.30	2.30.29.30	3.90e-12	58.74	37-148	6-120	5l81B00
AF-Q6IQ23-F1-model_v4	AF-Q6IQ23-F1-model_v4_TED01	2.20.70.10	2.20.70.10	5.70e-08	45.88	11-49	9-93	2ysbA01
AF-Q6IQ23-F1-model_v4	AF-Q6IQ23-F1-model_v4_TED02	2.30.29.30	2.30.29.30	2.30e-31	72.34	144-284	166-240_258-284	2yryA00
AF-Q6NSZ9-F1-model_v4	AF-Q6NSZ9-F1-model_v4_TED01	1.10.4020.10	1.10.4020.10	3.40e-35	82.98	34-127	39-116	4e6sA00
AF-Q6P1J6-F1-model_v4	AF-Q6P1J6-F1-model_v4_TED02	3.40.50.1110	3.40.50.1110	1.90e-09	84.74	392-568,601-691	384-684	2vptA00
AF-Q6P1J6-F1-model_v4	AF-Q6P1J6-F1-model_v4_TED03	3.40.50.1110	3.40.50.1110	9.10e-11	62.62	735-770,810-1026	736-905_957-1055	5tifA00
AF-Q6P1J6-F1-model_v4	AF-Q6P1J6-F1-model_v4_TED04	3.40.50.1110	3.40.50.1110	1.20e-09	86.24	1077-1368	1087-1403	4q9aA00
AF-Q6P1N0-F1-model_v4	AF-Q6P1N0-F1-model_v4_TED06	2.60.40.150	2.60.40.150	3.50e-09	76.4	632-779	657-792	2q3xA00
AF-Q6P9H4-F1-model_v4	AF-Q6P9H4-F1-model_v4_TED01	1.10.150.50	1.10.150.50	3.80e-23	91.25	1-80	5-77	3bs5B00
AF-Q6P9H4-F1-model_v4	AF-Q6P9H4-F1-model_v4_TED03	2.30.42.10	2.30.42.10	2.10e-11	74.55	195-304	210-291	2dluA00
AF-Q6PD74-F1-model_v4	AF-Q6PD74-F1-model_v4_TED01	3.40.50.300	3.40.50.11960	8.30e-22	94.74	8-178	8-147_156-177	3uc9A00
AF-Q6PF05-F1-model_v4	AF-Q6PF05-F1-model_v4_TED01	1.25.40.10	1.25.40.10	4.60e-06	63.64	153-361	229-361	4y6wA00
AF-Q6Q0C0-F1-model_v4	AF-Q6Q0C0-F1-model_v4_TED01	3.30.40.10	3.30.40.10	3.90e-07	61.47	121-187	121-229	1t1hA00
AF-Q6Q0C0-F1-model_v4	AF-Q6Q0C0-F1-model_v4_TED03	2.130.10.10	2.130.10.10	2.20e-31	50.18	509-670	398-645	5gmkO00
AF-Q6RI45-F1-model_v4	AF-Q6RI45-F1-model_v4_TED03	1.20.920.10	1.20.920.10	5.40e-22	89.73	1130-1275	1132-1262	3hmhA00
AF-Q6RI45-F1-model_v4	AF-Q6RI45-F1-model_v4_TED04	1.20.920.10	1.20.920.10	3.00e-29	43.59	1294-1449	1369-1436	5enfA00
AF-Q6UB99-F1-model_v4	AF-Q6UB99-F1-model_v4_TED01	1.25.40.20	1.25.40.20	8.70e-38	76.28	151-306	158-276	5ja4D00
AF-Q6UX04-F1-model_v4	AF-Q6UX04-F1-model_v4_TED01	2.40.100.10	2.40.100.10	6.30e-69	87.64	1-178	14-169	4r3eA00
AF-Q6UY14-F1-model_v4	AF-Q6UY14-F1-model_v4_TED02	2.60.120.830	2.60.120.830	2.80e-35	86.03	471-606	485-601	3ghmA03
AF-Q6ZMZ0-F1-model_v4	AF-Q6ZMZ0-F1-model_v4_TED01	3.30.40.10	3.30.40.10	2.10e-14	94.44	112-201	116-200	1wimA00
AF-Q6ZNA4-F1-model_v4	AF-Q6ZNA4-F1-model_v4_TED01	3.30.40.10	3.30.40.10	2.20e-14	63.37	902-990	894-914_940-994	2l0bA00
AF-Q6ZNE9-F1-model_v4	AF-Q6ZNE9-F1-model_v4_TED01	1.20.58.900	1.20.58.900	4.20e-35	90.8	4-175	2-161	1wusA00
AF-Q6ZRY4-F1-model_v4	AF-Q6ZRY4-F1-model_v4_TED01	3.30.70.330	3.30.70.330	1.10e-22	79.57	26-118	33-106	2m9kA00
AF-Q6ZS10-F1-model_v4	AF-Q6ZS10-F1-model_v4_TED01	3.10.100.10	3.10.100.10	1.80e-44	64.48	196-378	259-376	1sl6A00
AF-Q6ZUJ8-F1-model_v4	AF-Q6ZUJ8-F1-model_v4_TED01	3.40.50.10140	3.40.50.10140	7.90e-41	92.96	4-142	11-145	5forA00
AF-Q6ZUJ8-F1-model_v4	AF-Q6ZUJ8-F1-model_v4_TED02	2.60.40.10	3.40.50.10140	7.90e-41	0.0	4-142	181-274	5forA00
AF-Q6ZW61-F1-model_v4	AF-Q6ZW61-F1-model_v4_TED01	1.10.560.10	1.10.560.10	1.30e-04	45.85	8-141	5-134_538-565_572-649_659-692	3p9dG01
AF-Q6ZW61-F1-model_v4	AF-Q6ZW61-F1-model_v4_TED02	3.50.7.10	3.50.7.10	4.90e-10	61.22	326-499	290-368_393-534	1gmlA00
AF-Q70EK8-F1-model_v4	AF-Q70EK8-F1-model_v4_TED01	3.90.70.10	3.90.70.10	1.40e-28	91.98	25-352	32-373	5chtB00
AF-Q70EL1-F1-model_v4	AF-Q70EL1-F1-model_v4_TED01	3.90.70.10	3.90.70.10	4.20e-28	94.69	23-353	33-361	5chtB00
AF-Q71SY5-F1-model_v4	AF-Q71SY5-F1-model_v4_TED01	3.40.50.410	2.40.290.30	6.40e-78	0.0	388-553	17-223	2ky6A00
AF-Q71SY5-F1-model_v4	AF-Q71SY5-F1-model_v4_TED02	2.40.290.30	2.40.290.30	6.40e-78	87.95	388-553	399-414_423-552	2ky6A00
AF-Q76G19-F1-model_v4	AF-Q76G19-F1-model_v4_TED02	2.30.42.10	2.30.42.10	7.20e-24	95.65	125-214	127-216	1wh1A01
AF-Q7L590-F1-model_v4	AF-Q7L590-F1-model_v4_TED01	2.40.50.140	2.40.50.140	1.80e-61	72.38	237-417	256-386	3ebeB00
AF-Q7L5D6-F1-model_v4	AF-Q7L5D6-F1-model_v4_TED01	1.25.40.10	1.25.40.10	1.70e-102	38.51	12-307	28-141	3lpzA01
AF-Q7RTN6-F1-model_v4	AF-Q7RTN6-F1-model_v4_TED01	3.30.200.20	3.30.200.20	4.20e-14	86.14	64-152	8-18_63-150	3gniB01
AF-Q7RTN6-F1-model_v4	AF-Q7RTN6-F1-model_v4_TED02	1.10.510.10	1.10.510.10	3.60e-53	78.23	153-289,346-431	154-312_344-403	3gniB02
AF-Q7Z2E3-F1-model_v4	AF-Q7Z2E3-F1-model_v4_TED01	2.60.200.20	2.60.200.20	4.20e-33	96.15	15-116	17-118	3kt9A00
AF-Q7Z2E3-F1-model_v4	AF-Q7Z2E3-F1-model_v4_TED02	3.30.428.10	3.30.428.10	4.20e-63	95.0	175-354	184-354	6cvqA00
AF-Q7Z2T5-F1-model_v4	AF-Q7Z2T5-F1-model_v4_TED02	3.40.50.150	3.40.50.150	8.30e-83	81.74	226-570	228-331_349-500_507-532	3axsA01
AF-Q7Z2T5-F1-model_v4	AF-Q7Z2T5-F1-model_v4_TED03	3.30.56.70	3.30.56.70	1.40e-13	84.13	633-689	637-695	2dulA02
AF-Q7Z3B4-F1-model_v4	AF-Q7Z3B4-F1-model_v4_TED02	3.30.70.3310	1.20.5.490	2.60e-26	3.49	340-404	176-347	3t97B00
AF-Q7Z3E5-F1-model_v4	AF-Q7Z3E5-F1-model_v4_TED03	1.25.10.10	1.25.10.10	4.40e-15	28.72	374-567	313-456_596-629	3ifqB00
AF-Q7Z3H0-F1-model_v4	AF-Q7Z3H0-F1-model_v4_TED01	1.25.40.20	1.25.40.20	2.30e-23	45.66	91-309	97-196	4rlyA00
AF-Q7Z3K3-F1-model_v4	AF-Q7Z3K3-F1-model_v4_TED04	3.30.420.10	3.30.160.60	7.00e-04	0.0	555-620	1114-1358	2ghfA01
AF-Q7Z434-F1-model_v4	AF-Q7Z434-F1-model_v4_TED01	1.10.533.10	1.10.533.10	1.60e-24	94.79	1-94	4-96	4o9lA00
AF-Q7Z449-F1-model_v4	AF-Q7Z449-F1-model_v4_TED01	3.30.43.20	1.10.630.10	1.70e-141	27.16	48-544	59-159_418-451	3czhA00
AF-Q7Z449-F1-model_v4	AF-Q7Z449-F1-model_v4_TED02	1.10.630.10	1.10.630.10	1.70e-141	67.0	48-544	164-417_466-544	3czhA00
AF-Q7Z4F1-F1-model_v4	AF-Q7Z4F1-F1-model_v4_TED01	2.60.120.290	4.10.400.10	2.30e-08	0.0	139-187	27-138	1n7dA01
AF-Q7Z4F1-F1-model_v4	AF-Q7Z4F1-F1-model_v4_TED02	2.60.120.290	2.60.120.290	5.30e-10	92.5	188-307	195-305	1sppB00
AF-Q7Z6G3-F1-model_v4	AF-Q7Z6G3-F1-model_v4_TED01	1.10.238.10	1.10.238.10	2.50e-08	66.33	45-142	63-127	5vp3A00
AF-Q7Z6G3-F1-model_v4	AF-Q7Z6G3-F1-model_v4_TED02	3.30.70.100	3.30.70.100	5.10e-06	94.95	283-378	285-381	1y0hB00
AF-Q7Z6G8-F1-model_v4	AF-Q7Z6G8-F1-model_v4_TED01	1.25.40.20	1.25.40.20	2.50e-43	38.07	121-317	214-288	1iknD00
AF-Q7Z6G8-F1-model_v4	AF-Q7Z6G8-F1-model_v4_TED02	1.10.150.50	1.10.150.50	6.20e-25	96.88	813-875	814-876	2ke7A00
AF-Q7Z6G8-F1-model_v4	AF-Q7Z6G8-F1-model_v4_TED03	1.10.150.50	1.10.150.50	1.10e-17	89.55	887-946	880-946	2kivA02
AF-Q7Z6G8-F1-model_v4	AF-Q7Z6G8-F1-model_v4_TED04	2.30.29.30	2.30.29.30	2.80e-57	92.16	1042-1194	1052-1192	2m38A00
AF-Q7Z6J0-F1-model_v4	AF-Q7Z6J0-F1-model_v4_TED01	3.30.40.10	3.30.40.10	6.90e-13	93.98	1-83	2-79	5feyA00
AF-Q7Z6J0-F1-model_v4	AF-Q7Z6J0-F1-model_v4_TED02	2.30.30.40	2.30.30.40	7.10e-16	93.22	137-195	139-193	2dybB02
AF-Q7Z6J0-F1-model_v4	AF-Q7Z6J0-F1-model_v4_TED03	2.30.30.40	2.30.30.40	4.10e-14	82.86	198-258	201-267	2keaA00
AF-Q7Z6J0-F1-model_v4	AF-Q7Z6J0-F1-model_v4_TED04	2.30.30.40	2.30.30.40	9.80e-16	71.79	446-523	449-504	6edfA00
AF-Q7Z6J0-F1-model_v4	AF-Q7Z6J0-F1-model_v4_TED05	2.30.30.40	2.30.30.40	4.80e-16	100.0	831-888	831-888	2de0X03
